timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681032519509,369,Strona główna,200,OK,Stress test 1-35,text,true,,409259,250,42,42,https://policzona-szama.pl/,89,0,36
1681032519509,89,Strona główna-0,301,Moved Permanently,Stress test 1-35,text,true,,1467,127,42,42,https://www.policzona-szama.pl/,89,0,36
1681032519598,280,Strona główna-1,200,OK,Stress test 1-35,text,true,,407792,123,42,42,https://policzona-szama.pl/,94,0,28
1681032520145,387,Strona główna,200,OK,Stress test 1-39,text,true,,409263,250,43,43,https://policzona-szama.pl/,259,0,102
1681032520145,259,Strona główna-0,301,Moved Permanently,Stress test 1-39,text,true,,1467,127,43,43,https://www.policzona-szama.pl/,259,0,102
1681032520404,128,Strona główna-1,200,OK,Stress test 1-39,text,true,,407796,123,43,43,https://policzona-szama.pl/,85,0,32
1681032520495,200,Strona główna,200,OK,Stress test 1-36,text,true,,409248,250,43,43,https://policzona-szama.pl/,78,0,27
1681032520495,78,Strona główna-0,301,Moved Permanently,Stress test 1-36,text,true,,1465,127,43,43,https://www.policzona-szama.pl/,78,0,27
1681032520573,122,Strona główna-1,200,OK,Stress test 1-36,text,true,,407783,123,43,43,https://policzona-szama.pl/,77,0,23
1681032520478,259,Patelnie,200,OK,Stress test 1-22,text,true,,387701,290,43,43,https://policzona-szama.pl/collections/patelnie,166,0,63
1681032520478,166,Patelnie-0,301,Moved Permanently,Stress test 1-22,text,true,,1387,147,43,43,http://www.policzona-szama.pl/collections/patelnie,166,0,63
1681032520644,93,Patelnie-1,200,OK,Stress test 1-22,text,true,,386314,143,43,43,https://policzona-szama.pl/collections/patelnie,57,0,0
1681032520678,268,Patelnie,200,OK,Stress test 1-21,text,true,,387712,290,43,43,https://policzona-szama.pl/collections/patelnie,167,0,64
1681032520678,167,Patelnie-0,301,Moved Permanently,Stress test 1-21,text,true,,1381,147,43,43,http://www.policzona-szama.pl/collections/patelnie,167,0,64
1681032520846,100,Patelnie-1,200,OK,Stress test 1-21,text,true,,386331,143,43,43,https://policzona-szama.pl/collections/patelnie,59,0,0
1681032521156,215,Strona główna,200,OK,Stress test 1-37,text,true,,409252,250,44,44,https://policzona-szama.pl/,76,0,30
1681032521156,76,Strona główna-0,301,Moved Permanently,Stress test 1-37,text,true,,1467,127,44,44,https://www.policzona-szama.pl/,76,0,30
1681032521232,139,Strona główna-1,200,OK,Stress test 1-37,text,true,,407785,123,44,44,https://policzona-szama.pl/,95,0,28
1681032521632,455,Metody wysyłki,200,OK,Stress test 1-5,text,true,,419520,602,45,45,https://policzona-szama.pl/,156,0,0
1681032521632,156,Metody wysyłki-0,302,Found,Stress test 1-5,text,true,,5655,180,45,45,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,156,0,0
1681032521788,130,Metody wysyłki-1,302,Found,Stress test 1-5,text,true,,4595,172,45,45,http://www.policzona-szama.pl/checkouts/sh/fbabb2547d897d9c16f0282cad3f19c5,130,0,0
1681032521918,73,Metody wysyłki-2,301,Moved Permanently,Stress test 1-5,text,true,,1469,127,45,45,https://www.policzona-szama.pl/,73,0,0
1681032521991,96,Metody wysyłki-3,200,OK,Stress test 1-5,text,true,,407801,123,45,45,https://policzona-szama.pl/,64,0,0
1681032522114,291,Strona główna,200,OK,Stress test 1-38,text,true,,409247,250,45,45,https://policzona-szama.pl/,162,0,113
1681032522114,162,Strona główna-0,301,Moved Permanently,Stress test 1-38,text,true,,1469,127,45,45,https://www.policzona-szama.pl/,162,0,113
1681032522276,129,Strona główna-1,200,OK,Stress test 1-38,text,true,,407778,123,45,45,https://policzona-szama.pl/,85,0,26
1681032522138,282,Strona główna,200,OK,Stress test 1-40,text,true,,409249,250,45,45,https://policzona-szama.pl/,156,0,94
1681032522138,156,Strona główna-0,301,Moved Permanently,Stress test 1-40,text,true,,1469,127,45,45,https://www.policzona-szama.pl/,156,0,94
1681032522294,126,Strona główna-1,200,OK,Stress test 1-40,text,true,,407780,123,45,45,https://policzona-szama.pl/,81,0,28
1681032522397,208,Strona główna,200,OK,Stress test 1-41,text,true,,409255,250,45,45,https://policzona-szama.pl/,80,0,29
1681032522397,80,Strona główna-0,301,Moved Permanently,Stress test 1-41,text,true,,1469,127,45,45,https://www.policzona-szama.pl/,80,0,29
1681032522477,128,Strona główna-1,200,OK,Stress test 1-41,text,true,,407786,123,45,45,https://policzona-szama.pl/,82,0,27
1681032522686,429,Formularze,200,OK,Stress test 1-11,text,true,,419516,633,46,46,https://policzona-szama.pl/,151,0,0
1681032522686,151,Formularze-0,302,Found,Stress test 1-11,text,true,,5667,197,46,46,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,151,0,0
1681032522837,130,Formularze-1,302,Found,Stress test 1-11,text,true,,4595,186,46,46,http://www.policzona-szama.pl/checkouts/sh/b27c7f96722ca67837c165b980063464?_ga=undefined,130,0,0
1681032522967,47,Formularze-2,301,Moved Permanently,Stress test 1-11,text,true,,1469,127,46,46,https://www.policzona-szama.pl/,47,0,0
1681032523014,101,Formularze-3,200,OK,Stress test 1-11,text,true,,407785,123,46,46,https://policzona-szama.pl/,57,0,0
1681032523130,271,Patelnie,200,OK,Stress test 1-25,text,true,,387705,290,46,46,https://policzona-szama.pl/collections/patelnie,170,0,65
1681032523130,170,Patelnie-0,301,Moved Permanently,Stress test 1-25,text,true,,1385,147,46,46,http://www.policzona-szama.pl/collections/patelnie,170,0,65
1681032523300,101,Patelnie-1,200,OK,Stress test 1-25,text,true,,386320,143,46,46,https://policzona-szama.pl/collections/patelnie,62,0,0
1681032523135,454,Formularze,200,OK,Stress test 1-16,text,true,,419509,633,47,47,https://policzona-szama.pl/,165,0,0
1681032523135,165,Formularze-0,302,Found,Stress test 1-16,text,true,,5667,197,47,47,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,165,0,0
1681032523300,140,Formularze-1,302,Found,Stress test 1-16,text,true,,4597,186,47,47,http://www.policzona-szama.pl/checkouts/sh/3e440d674a1abbbe20d4c10c33315694?_ga=undefined,140,0,0
1681032523440,50,Formularze-2,301,Moved Permanently,Stress test 1-16,text,true,,1461,127,47,47,https://www.policzona-szama.pl/,50,0,0
1681032523490,99,Formularze-3,200,OK,Stress test 1-16,text,true,,407784,123,47,47,https://policzona-szama.pl/,55,0,0
1681032523150,514,Formularze,200,OK,Stress test 1-18,text,true,,419542,633,47,47,https://policzona-szama.pl/,212,0,0
1681032523150,212,Formularze-0,302,Found,Stress test 1-18,text,true,,5669,197,47,47,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,212,0,0
1681032523362,131,Formularze-1,302,Found,Stress test 1-18,text,true,,4599,186,47,47,http://www.policzona-szama.pl/checkouts/sh/f703152b79c9b06705ea7ba986704f05?_ga=undefined,131,0,0
1681032523493,59,Formularze-2,301,Moved Permanently,Stress test 1-18,text,true,,1461,127,47,47,https://www.policzona-szama.pl/,59,0,0
1681032523552,112,Formularze-3,200,OK,Stress test 1-18,text,true,,407813,123,47,47,https://policzona-szama.pl/,56,0,0
1681032523556,265,Patelnie,200,OK,Stress test 1-23,text,true,,387716,290,47,47,https://policzona-szama.pl/collections/patelnie,169,0,66
1681032523556,169,Patelnie-0,301,Moved Permanently,Stress test 1-23,text,true,,1387,147,47,47,http://www.policzona-szama.pl/collections/patelnie,169,0,66
1681032523725,96,Patelnie-1,200,OK,Stress test 1-23,text,true,,386329,143,47,47,https://policzona-szama.pl/collections/patelnie,54,0,0
1681032523687,217,Strona główna,200,OK,Stress test 1-43,text,true,,409235,250,47,47,https://policzona-szama.pl/,83,0,29
1681032523687,83,Strona główna-0,301,Moved Permanently,Stress test 1-43,text,true,,1465,127,47,47,https://www.policzona-szama.pl/,83,0,29
1681032523771,133,Strona główna-1,200,OK,Stress test 1-43,text,true,,407770,123,47,47,https://policzona-szama.pl/,83,0,29
1681032524155,208,WOK,200,OK,Stress test 1-2,text,true,,294998,390,48,48,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,112,0,0
1681032524155,112,WOK-0,301,Moved Permanently,Stress test 1-2,text,true,,1469,197,48,48,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,112,0,0
1681032524267,96,WOK-1,200,OK,Stress test 1-2,text,true,,293529,193,48,48,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032524191,198,Strona główna,200,OK,Stress test 1-42,text,true,,409234,250,48,48,https://policzona-szama.pl/,78,0,29
1681032524191,78,Strona główna-0,301,Moved Permanently,Stress test 1-42,text,true,,1463,127,48,48,https://www.policzona-szama.pl/,78,0,29
1681032524269,120,Strona główna-1,200,OK,Stress test 1-42,text,true,,407771,123,48,48,https://policzona-szama.pl/,77,0,25
1681032524761,271,WOK,200,OK,Stress test 1-34,text,true,,295004,390,48,48,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,167,0,63
1681032524761,167,WOK-0,301,Moved Permanently,Stress test 1-34,text,true,,1469,197,48,48,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,167,0,63
1681032524929,103,WOK-1,200,OK,Stress test 1-34,text,true,,293535,193,48,48,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032525179,286,Patelnie,200,OK,Stress test 1-26,text,true,,387725,290,49,49,https://policzona-szama.pl/collections/patelnie,174,0,66
1681032525179,174,Patelnie-0,301,Moved Permanently,Stress test 1-26,text,true,,1389,147,49,49,http://www.policzona-szama.pl/collections/patelnie,174,0,66
1681032525353,112,Patelnie-1,200,OK,Stress test 1-26,text,true,,386336,143,49,49,https://policzona-szama.pl/collections/patelnie,70,0,0
1681032525823,276,Patelnie,200,OK,Stress test 1-28,text,true,,387719,290,50,50,https://policzona-szama.pl/collections/patelnie,173,0,66
1681032525823,173,Patelnie-0,301,Moved Permanently,Stress test 1-28,text,true,,1391,147,50,50,http://www.policzona-szama.pl/collections/patelnie,173,0,66
1681032525997,102,Patelnie-1,200,OK,Stress test 1-28,text,true,,386328,143,50,50,https://policzona-szama.pl/collections/patelnie,61,0,0
1681032525859,451,Metody wysyłki,200,OK,Stress test 1-3,text,true,,419516,602,50,50,https://policzona-szama.pl/,167,0,0
1681032525859,167,Metody wysyłki-0,302,Found,Stress test 1-3,text,true,,5662,180,50,50,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,167,0,0
1681032526026,137,Metody wysyłki-1,302,Found,Stress test 1-3,text,true,,4593,172,50,50,http://www.policzona-szama.pl/checkouts/sh/aebfd735cadf03cda2ed7ab19ff23008,137,0,0
1681032526163,48,Metody wysyłki-2,301,Moved Permanently,Stress test 1-3,text,true,,1471,127,50,50,https://www.policzona-szama.pl/,48,0,0
1681032526211,99,Metody wysyłki-3,200,OK,Stress test 1-3,text,true,,407790,123,50,50,https://policzona-szama.pl/,57,0,0
1681032526666,204,Strona główna,200,OK,Stress test 1-44,text,true,,409247,250,51,51,https://policzona-szama.pl/,80,0,26
1681032526666,80,Strona główna-0,301,Moved Permanently,Stress test 1-44,text,true,,1467,127,51,51,https://www.policzona-szama.pl/,80,0,26
1681032526746,124,Strona główna-1,200,OK,Stress test 1-44,text,true,,407780,123,51,51,https://policzona-szama.pl/,79,0,28
1681032526958,285,Patelnie,200,OK,Stress test 1-27,text,true,,387697,290,51,51,https://policzona-szama.pl/collections/patelnie,185,0,67
1681032526958,185,Patelnie-0,301,Moved Permanently,Stress test 1-27,text,true,,1385,147,51,51,http://www.policzona-szama.pl/collections/patelnie,185,0,67
1681032527143,100,Patelnie-1,200,OK,Stress test 1-27,text,true,,386312,143,51,51,https://policzona-szama.pl/collections/patelnie,59,0,0
1681032527124,238,Strona główna,200,OK,Stress test 1-45,text,true,,409248,250,51,51,https://policzona-szama.pl/,107,0,28
1681032527124,107,Strona główna-0,301,Moved Permanently,Stress test 1-45,text,true,,1469,127,51,51,https://www.policzona-szama.pl/,107,0,28
1681032527231,131,Strona główna-1,200,OK,Stress test 1-45,text,true,,407779,123,51,51,https://policzona-szama.pl/,85,0,28
1681032527466,301,Patelnie,200,OK,Stress test 1-29,text,true,,387735,290,52,52,https://policzona-szama.pl/collections/patelnie,204,0,64
1681032527466,204,Patelnie-0,301,Moved Permanently,Stress test 1-29,text,true,,1387,147,52,52,http://www.policzona-szama.pl/collections/patelnie,204,0,64
1681032527670,97,Patelnie-1,200,OK,Stress test 1-29,text,true,,386348,143,52,52,https://policzona-szama.pl/collections/patelnie,54,0,0
1681032527493,464,Formularze,200,OK,Stress test 1-20,text,true,,419500,633,52,52,https://policzona-szama.pl/,177,0,0
1681032527493,177,Formularze-0,302,Found,Stress test 1-20,text,true,,5663,197,52,52,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,177,0,0
1681032527670,137,Formularze-1,302,Found,Stress test 1-20,text,true,,4593,186,52,52,http://www.policzona-szama.pl/checkouts/sh/098866d4b49b6e9d3231857ef6d11c8c?_ga=undefined,137,0,0
1681032527807,51,Formularze-2,301,Moved Permanently,Stress test 1-20,text,true,,1461,127,52,52,https://www.policzona-szama.pl/,51,0,0
1681032527858,99,Formularze-3,200,OK,Stress test 1-20,text,true,,407783,123,52,52,https://policzona-szama.pl/,62,0,0
1681032527746,221,Strona główna,200,OK,Stress test 1-47,text,true,,409240,250,52,52,https://policzona-szama.pl/,91,0,30
1681032527746,91,Strona główna-0,301,Moved Permanently,Stress test 1-47,text,true,,1469,127,52,52,https://www.policzona-szama.pl/,91,0,30
1681032527837,130,Strona główna-1,200,OK,Stress test 1-47,text,true,,407771,123,52,52,https://policzona-szama.pl/,83,0,28
1681032527972,271,WOK,200,OK,Stress test 1-38,text,true,,295013,390,52,52,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,170,0,66
1681032527972,170,WOK-0,301,Moved Permanently,Stress test 1-38,text,true,,1469,197,52,52,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,170,0,66
1681032528142,101,WOK-1,200,OK,Stress test 1-38,text,true,,293544,193,52,52,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,61,0,0
1681032528250,462,Formularze,200,OK,Stress test 1-24,text,true,,419509,633,53,53,https://policzona-szama.pl/,138,0,0
1681032528250,138,Formularze-0,302,Found,Stress test 1-24,text,true,,5671,197,53,53,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,138,0,0
1681032528388,176,Formularze-1,302,Found,Stress test 1-24,text,true,,4593,186,53,53,http://www.policzona-szama.pl/checkouts/sh/71837a4ab383c38472fd438300fc67df?_ga=undefined,176,0,0
1681032528564,51,Formularze-2,301,Moved Permanently,Stress test 1-24,text,true,,1467,127,53,53,https://www.policzona-szama.pl/,51,0,0
1681032528615,97,Formularze-3,200,OK,Stress test 1-24,text,true,,407778,123,53,53,https://policzona-szama.pl/,56,0,0
1681032528736,441,Metody wysyłki,200,OK,Stress test 1-12,text,true,,419517,602,54,54,https://policzona-szama.pl/,154,0,0
1681032528736,154,Metody wysyłki-0,302,Found,Stress test 1-12,text,true,,5651,180,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,154,0,0
1681032528890,130,Metody wysyłki-1,302,Found,Stress test 1-12,text,true,,4603,172,54,54,http://www.policzona-szama.pl/checkouts/sh/e652081c1465bc19d67377264d479582,130,0,0
1681032529020,51,Metody wysyłki-2,301,Moved Permanently,Stress test 1-12,text,true,,1463,127,54,54,https://www.policzona-szama.pl/,51,0,0
1681032529071,106,Metody wysyłki-3,200,OK,Stress test 1-12,text,true,,407800,123,54,54,https://policzona-szama.pl/,59,0,0
1681032529364,262,Patelnie,200,OK,Stress test 1-31,text,true,,387715,290,54,54,https://policzona-szama.pl/collections/patelnie,165,0,66
1681032529364,165,Patelnie-0,301,Moved Permanently,Stress test 1-31,text,true,,1383,147,54,54,http://www.policzona-szama.pl/collections/patelnie,165,0,66
1681032529529,97,Patelnie-1,200,OK,Stress test 1-31,text,true,,386332,143,54,54,https://policzona-szama.pl/collections/patelnie,55,0,0
1681032529484,217,Strona główna,200,OK,Stress test 1-48,text,true,,409258,250,54,54,https://policzona-szama.pl/,80,0,29
1681032529484,80,Strona główna-0,301,Moved Permanently,Stress test 1-48,text,true,,1469,127,54,54,https://www.policzona-szama.pl/,80,0,29
1681032529564,137,Strona główna-1,200,OK,Stress test 1-48,text,true,,407789,123,54,54,https://policzona-szama.pl/,91,0,31
1681032529520,205,Strona główna,200,OK,Stress test 1-46,text,true,,409246,250,54,54,https://policzona-szama.pl/,83,0,29
1681032529520,83,Strona główna-0,301,Moved Permanently,Stress test 1-46,text,true,,1465,127,54,54,https://www.policzona-szama.pl/,83,0,29
1681032529603,122,Strona główna-1,200,OK,Stress test 1-46,text,true,,407781,123,54,54,https://policzona-szama.pl/,82,0,26
1681032529563,286,Patelnie,200,OK,Stress test 1-30,text,true,,387727,290,54,54,https://policzona-szama.pl/collections/patelnie,181,0,67
1681032529563,181,Patelnie-0,301,Moved Permanently,Stress test 1-30,text,true,,1393,147,54,54,http://www.policzona-szama.pl/collections/patelnie,181,0,67
1681032529744,105,Patelnie-1,200,OK,Stress test 1-30,text,true,,386334,143,54,54,https://policzona-szama.pl/collections/patelnie,60,0,0
1681032529766,209,Strona główna,200,OK,Stress test 1-50,text,true,,409241,250,55,55,https://policzona-szama.pl/,83,0,27
1681032529766,83,Strona główna-0,301,Moved Permanently,Stress test 1-50,text,true,,1467,127,55,55,https://www.policzona-szama.pl/,83,0,27
1681032529850,125,Strona główna-1,200,OK,Stress test 1-50,text,true,,407774,123,55,55,https://policzona-szama.pl/,78,0,25
1681032530042,272,WOK,200,OK,Stress test 1-41,text,true,,294998,390,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,170,0,66
